offenseTeam,Drive,Kicker_Pts,TwoPointConv,Week,gameid,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive,DEF_Kicker_Pts,DEF_Week,DEF_gameid,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointBad_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalBad_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_TwoPointConv_rolling5,DEF_TwoPointGood_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season
CAR-2009122012,25,2,1,14,2009122012,0,23,0,0,1,0,0,11,0,1,15,7,17,5,0,5,1,0,0,12,446,2009117745,0.4782608695652174,0.21739130434782608,25.0,2.0,14.0,2009122012.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,10.0,5.0,18.0,5.0,1.0,4.0,2.0,0.0,0.0,12.0,431.0,2009117807.0,0.4090909090909091,0.18181818181818182,MIN,2009
CHI-2009122000,28,0,0,14,2009122000,0,25,0,1,0,0,0,10,0,1,14,5,12,5,0,5,1,0,0,12,430,2009117804,0.4,0.2,28.0,0.0,14.0,2009122000.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,16.0,6.0,12.0,4.0,0.0,4.0,1.0,0.0,0.0,12.0,449.0,2009117822.0,0.4166666666666667,0.16666666666666666,BAL,2009
CIN-2009122010,24,10,1,14,2009122010,0,22,0,1,2,0,0,9,0,2,11,9,18,5,1,4,1,0,0,12,432,2009117806,0.4090909090909091,0.18181818181818182,24.0,10.0,14.0,2009122010.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,6.0,17.0,3.0,0.0,5.0,2.0,0.0,0.0,12.0,460.0,2009117810.0,0.4,0.25,SD,2009
CLE-2009122003,26,17,0,14,2009122003,0,21,0,2,0,0,0,8,0,1,14,9,25,5,0,4,3,0,0,12,425,2009117743,0.38095238095238093,0.19047619047619047,26.0,17.0,14.0,2009122003.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,2.0,9.0,13.0,31.0,3.0,1.0,4.0,3.0,0.0,0.0,12.0,513.0,2009117805.0,0.34615384615384615,0.15384615384615385,KC,2009
DAL-2009121900,22,10,0,14,2009121900,0,21,0,2,0,1,0,9,1,0,13,9,21,5,0,6,2,0,0,12,508,2009117725,0.42857142857142855,0.2857142857142857,22.0,10.0,14.0,2009121900.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,10.0,20.0,3.0,0.0,5.0,2.0,0.0,0.0,12.0,500.0,2009117803.0,0.42857142857142855,0.23809523809523808,NO,2009
DEN-2009122009,24,16,0,14,2009122009,0,24,0,1,1,0,0,9,0,2,13,11,20,3,0,5,1,0,0,12,444,2009117746,0.375,0.20833333333333334,24.0,16.0,14.0,2009122009.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,11.0,24.0,4.0,0.0,5.0,2.0,0.0,0.0,12.0,467.0,2009117748.0,0.375,0.20833333333333334,OAK,2009
DET-2009122002,28,10,0,14,2009122002,0,25,0,1,0,0,0,11,0,0,18,8,18,4,0,3,2,0,0,12,468,2009117741,0.44,0.12,28.0,10.0,14.0,2009122002.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,17.0,8.0,18.0,4.0,0.0,4.0,2.0,0.0,0.0,12.0,464.0,2009117825.0,0.43478260869565216,0.17391304347826086,ARI,2009
GB-2009122006,23,7,1,14,2009122006,0,24,0,2,2,0,0,8,0,1,15,11,29,4,1,3,3,0,0,12,477,2009117762,0.3333333333333333,0.125,23.0,7.0,14.0,2009122006.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,16.0,9.0,24.0,6.0,0.0,5.0,2.0,0.0,0.0,12.0,477.0,2009117745.0,0.4166666666666667,0.20833333333333334,PIT,2009
HOU-2009122007,19,15,0,14,2009122007,0,21,0,2,2,0,0,9,0,1,12,11,21,3,0,4,2,0,0,12,470,2009117823,0.42857142857142855,0.19047619047619047,19.0,15.0,14.0,2009122007.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,11.0,10.0,22.0,4.0,1.0,5.0,2.0,0.0,0.0,12.0,470.0,2009117807.0,0.391304347826087,0.21739130434782608,STL,2009
IND-2009121700,20,5,0,14,2009121700,0,21,0,3,0,0,0,8,0,0,12,7,27,3,2,5,3,0,0,12,448,2009117742,0.38095238095238093,0.23809523809523808,20.0,5.0,14.0,2009121700.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,6.0,20.0,4.0,1.0,5.0,2.0,0.0,0.0,12.0,456.0,2009117744.0,0.42857142857142855,0.23809523809523808,JAC,2009
JAC-2009121700,19,18,0,14,2009121700,0,21,0,1,1,0,0,9,0,1,13,10,17,4,0,3,1,0,0,12,432,2009117744,0.42857142857142855,0.14285714285714285,19.0,18.0,14.0,2009121700.0,0.0,20.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,14.0,12.0,22.0,2.0,0.0,3.0,2.0,0.0,0.0,12.0,493.0,2009117742.0,0.4,0.15,IND,2009
KC-2009122003,27,9,0,14,2009122003,0,26,0,2,1,0,0,10,0,1,17,6,20,5,0,5,2,0,0,12,521,2009117805,0.38461538461538464,0.19230769230769232,27.0,9.0,14.0,2009122003.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,13.0,9.0,23.0,4.0,1.0,4.0,2.0,0.0,0.0,12.0,501.0,2009117743.0,0.4090909090909091,0.18181818181818182,CLE,2009
MIA-2009122008,25,11,1,14,2009122008,0,23,0,1,1,0,0,9,0,1,15,7,19,4,0,5,2,0,0,12,501,2009117745,0.391304347826087,0.21739130434782608,25.0,11.0,14.0,2009122008.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,14.0,9.0,19.0,5.0,0.0,4.0,2.0,0.0,0.0,12.0,496.0,2009117826.0,0.42857142857142855,0.19047619047619047,TEN,2009
MIN-2009122012,24,4,0,14,2009122012,0,22,0,2,1,0,0,9,0,1,13,8,25,4,1,4,3,0,0,12,449,2009117807,0.4090909090909091,0.18181818181818182,24.0,4.0,14.0,2009122012.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,13.0,8.0,13.0,4.0,0.0,3.0,1.0,0.0,0.0,12.0,446.0,2009117745.0,0.34782608695652173,0.13043478260869565,CAR,2009
NE-2009122001,20,5,0,14,2009122001,0,22,0,2,0,0,0,9,0,1,15,8,21,4,1,4,2,0,0,12,468,2009117826,0.4090909090909091,0.18181818181818182,20.0,5.0,14.0,2009122001.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,5.0,15.0,5.0,1.0,4.0,1.0,0.0,0.0,12.0,407.0,2009117742.0,0.391304347826087,0.17391304347826086,BUF,2009
NO-2009121900,21,5,0,14,2009121900,0,21,0,3,2,0,0,8,0,1,12,10,30,3,1,3,3,0,0,12,519,2009117803,0.38095238095238093,0.14285714285714285,21.0,5.0,14.0,2009121900.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,7.0,14.0,5.0,0.0,5.0,1.0,0.0,0.0,12.0,402.0,2009117725.0,0.42857142857142855,0.23809523809523808,DAL,2009
NYG-2009122100,19,8,0,14,2009122100,0,22,0,3,1,0,0,9,0,1,14,8,31,3,0,3,4,0,0,12,535,2009117766,0.4090909090909091,0.13636363636363635,19.0,8.0,14.0,2009122100.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,14.0,12.0,23.0,4.0,1.0,4.0,2.0,0.0,0.0,12.0,477.0,2009117825.0,0.36363636363636365,0.18181818181818182,WAS,2009
NYJ-2009122004,23,7,0,14,2009122004,0,25,0,1,1,1,0,9,0,1,10,10,15,5,0,3,1,0,0,12,403,2009117745,0.36,0.12,23.0,7.0,14.0,2009122004.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.0,12.0,10.0,22.0,3.0,0.0,4.0,2.0,0.0,0.0,12.0,461.0,2009117802.0,0.4,0.2,ATL,2009
OAK-2009122009,23,10,0,14,2009122009,0,23,0,1,0,0,1,10,0,1,16,10,17,5,0,5,1,0,0,12,433,2009117748,0.43478260869565216,0.21739130434782608,23.0,10.0,14.0,2009122009.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,17.0,9.0,21.0,4.0,0.0,5.0,2.0,0.0,0.0,12.0,397.0,2009117746.0,0.4166666666666667,0.20833333333333334,DEN,2009
PHI-2009122005,26,9,0,14,2009122005,0,24,0,2,2,0,0,9,0,2,13,9,27,4,1,4,3,0,0,12,494,2009117807,0.375,0.16666666666666666,26.0,9.0,14.0,2009122005.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,8.0,17.0,5.0,1.0,4.0,1.0,0.0,0.0,12.0,468.0,2009117826.0,0.375,0.16666666666666666,SF,2009
PIT-2009122006,24,14,0,14,2009122006,0,23,0,2,1,0,0,10,0,1,14,8,21,6,0,4,2,0,0,12,552,2009117745,0.43478260869565216,0.17391304347826086,24.0,14.0,14.0,2009122006.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,20.0,6.0,21.0,4.0,0.0,5.0,2.0,0.0,0.0,12.0,475.0,2009117762.0,0.4583333333333333,0.20833333333333334,GB,2009
SD-2009122010,23,11,0,14,2009122010,0,20,0,2,1,0,0,8,0,2,9,11,28,2,1,4,3,0,0,12,448,2009117810,0.4,0.2,23.0,11.0,14.0,2009122010.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,16.0,9.0,20.0,5.0,1.0,4.0,2.0,0.0,0.0,12.0,380.0,2009117806.0,0.36363636363636365,0.18181818181818182,CIN,2009
SEA-2009122011,23,1,0,14,2009122011,0,25,0,1,0,0,0,10,0,1,13,4,13,6,0,5,1,0,0,12,394,2009117807,0.4,0.2,23.0,1.0,14.0,2009122011.0,0.0,24.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,13.0,10.0,21.0,4.0,1.0,4.0,2.0,0.0,0.0,12.0,429.0,2009117805.0,0.375,0.16666666666666666,TB,2009
SF-2009122005,25,9,0,14,2009122005,0,24,0,2,0,0,0,9,0,1,17,8,19,5,1,5,2,0,0,12,410,2009117826,0.375,0.20833333333333334,25.0,9.0,14.0,2009122005.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,19.0,8.0,25.0,4.0,0.0,4.0,3.0,0.0,0.0,12.0,534.0,2009117807.0,0.375,0.16666666666666666,PHI,2009
STL-2009122007,18,9,0,14,2009122007,0,22,0,1,0,0,0,8,0,1,16,9,15,5,0,3,1,0,0,12,436,2009117807,0.36363636363636365,0.13636363636363635,18.0,9.0,14.0,2009122007.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,12.0,10.0,19.0,4.0,1.0,4.0,2.0,0.0,0.0,12.0,431.0,2009117823.0,0.36363636363636365,0.18181818181818182,HOU,2009
TB-2009122011,24,14,1,14,2009122011,0,24,0,0,1,0,0,9,0,1,16,8,11,5,0,4,1,0,0,12,410,2009117805,0.375,0.16666666666666666,24.0,14.0,14.0,2009122011.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,10.0,26.0,5.0,0.0,6.0,3.0,0.0,0.0,12.0,479.0,2009117807.0,0.4166666666666667,0.25,SEA,2009
TEN-2009122008,26,10,0,14,2009122008,0,22,0,2,1,0,0,9,0,2,14,13,24,3,0,5,2,0,0,12,519,2009117826,0.4090909090909091,0.22727272727272727,26.0,10.0,14.0,2009122008.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,8.0,21.0,5.0,0.0,5.0,2.0,0.0,0.0,12.0,463.0,2009117745.0,0.43478260869565216,0.21739130434782608,MIA,2009
WAS-2009122100,18,0,1,14,2009122100,0,22,0,2,1,0,0,9,0,1,15,10,22,4,0,4,2,0,0,12,485,2009117825,0.4090909090909091,0.18181818181818182,18.0,0.0,14.0,2009122100.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,9.0,27.0,3.0,0.0,3.0,3.0,0.0,0.0,12.0,538.0,2009117766.0,0.42857142857142855,0.14285714285714285,NYG,2009
ARI-2009122710,25,7,0,15,2009122710,0,24,0,2,0,0,0,8,0,1,13,7,24,5,1,5,3,0,0,13,471,2009119926,0.3333333333333333,0.20833333333333334,25.0,7.0,15.0,2009122710.0,0.0,23.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,12.0,11.0,24.0,4.0,2.0,5.0,2.0,0.0,0.0,13.0,468.0,2009119907.0,0.391304347826087,0.21739130434782608,STL,2009
ATL-2009122700,22,8,0,15,2009122700,0,21,0,1,1,0,0,8,0,1,18,8,18,4,0,4,2,0,0,13,429,2009119900,0.38095238095238093,0.19047619047619047,22.0,8.0,15.0,2009122700.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,6.0,16.0,5.0,1.0,5.0,1.0,0.0,0.0,13.0,418.0,2009119841.0,0.391304347826087,0.21739130434782608,BUF,2009
BAL-2009122709,23,8,0,15,2009122709,0,25,0,3,1,0,0,9,0,1,14,9,27,4,0,4,3,0,0,13,496,2009119924,0.36,0.16,23.0,8.0,15.0,2009122709.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,16.0,9.0,23.0,5.0,0.0,4.0,2.0,0.0,0.0,13.0,465.0,2009119846.0,0.391304347826087,0.17391304347826086,PIT,2009
BUF-2009122700,21,4,0,15,2009122700,0,22,0,1,0,0,0,8,0,1,10,10,15,5,0,4,1,0,0,13,390,2009119841,0.36363636363636365,0.18181818181818182,21.0,4.0,15.0,2009122700.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,12.0,8.0,17.0,4.0,0.0,5.0,2.0,0.0,0.0,13.0,401.0,2009119900.0,0.4,0.25,ATL,2009
CAR-2009122705,20,11,0,15,2009122705,0,23,0,1,1,0,0,10,0,1,12,8,22,5,1,5,2,0,0,13,445,2009119906,0.43478260869565216,0.21739130434782608,20.0,11.0,15.0,2009122705.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,9.0,29.0,3.0,1.0,3.0,3.0,0.0,0.0,13.0,549.0,2009119866.0,0.42857142857142855,0.14285714285714285,NYG,2009
CHI-2009122800,28,18,0,15,2009122800,0,25,0,1,0,0,0,11,0,1,13,5,15,5,1,5,1,0,0,13,444,2009119921,0.44,0.2,28.0,18.0,15.0,2009122800.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,11.0,8.0,23.0,5.0,1.0,4.0,2.0,0.0,0.0,13.0,478.0,2009119926.0,0.391304347826087,0.17391304347826086,MIN,2009
CIN-2009122701,23,5,0,15,2009122701,0,22,0,1,1,0,0,8,0,2,11,8,18,5,1,4,1,0,0,13,414,2009119904,0.36363636363636365,0.18181818181818182,23.0,5.0,15.0,2009122701.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,2.0,8.0,12.0,30.0,3.0,1.0,4.0,3.0,0.0,0.0,13.0,457.0,2009119905.0,0.36,0.16,KC,2009
CLE-2009122702,26,12,0,15,2009122702,0,22,0,2,1,0,0,8,0,1,14,9,22,5,0,4,2,0,0,13,391,2009119843,0.36363636363636365,0.18181818181818182,26.0,12.0,15.0,2009122702.0,0.0,24.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,12.0,12.0,26.0,5.0,1.0,6.0,2.0,0.0,0.0,13.0,450.0,2009119846.0,0.375,0.25,OAK,2009
DAL-2009122713,21,5,0,15,2009122713,0,21,0,2,1,0,0,9,1,1,13,9,23,4,0,6,3,0,0,13,517,2009119827,0.42857142857142855,0.2857142857142857,21.0,5.0,15.0,2009122713.0,0.0,22.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,13.0,12.0,25.0,3.0,1.0,4.0,2.0,0.0,0.0,13.0,486.0,2009119927.0,0.36363636363636365,0.18181818181818182,WAS,2009
DEN-2009122708,29,10,0,15,2009122708,0,25,0,2,1,1,0,9,0,2,12,12,26,4,0,4,2,0,0,13,453,2009119845,0.36,0.16,29.0,10.0,15.0,2009122708.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,17.0,6.0,27.0,5.0,0.0,3.0,3.0,0.0,0.0,13.0,515.0,2009119906.0,0.375,0.125,PHI,2009
DET-2009122711,27,6,0,15,2009122711,0,25,0,0,1,0,0,11,0,1,19,7,12,4,0,4,1,0,0,13,427,2009119843,0.44,0.16,27.0,6.0,15.0,2009122711.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,7.0,13.0,5.0,0.0,5.0,1.0,0.0,0.0,13.0,430.0,2009119927.0,0.4,0.2,SF,2009
GB-2009122703,25,14,0,15,2009122703,0,24,0,3,1,0,0,8,0,1,15,11,33,3,1,3,4,0,0,13,456,2009119862,0.3333333333333333,0.125,25.0,14.0,15.0,2009122703.0,0.0,25.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,15.0,12.0,29.0,5.0,0.0,5.0,3.0,0.0,0.0,13.0,471.0,2009119907.0,0.4,0.2,SEA,2009
HOU-2009122704,23,10,0,15,2009122704,0,22,0,2,2,0,0,9,0,2,12,10,23,3,1,4,2,0,0,13,477,2009119904,0.4090909090909091,0.18181818181818182,23.0,10.0,15.0,2009122704.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,12.0,8.0,23.0,4.0,0.0,5.0,2.0,0.0,0.0,13.0,450.0,2009119906.0,0.391304347826087,0.21739130434782608,MIA,2009
IND-2009122712,23,3,1,15,2009122712,0,22,0,3,0,0,0,8,0,0,14,6,27,3,1,5,3,0,0,13,436,2009119844,0.36363636363636365,0.22727272727272727,23.0,3.0,15.0,2009122712.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,18.0,6.0,13.0,6.0,0.0,4.0,1.0,0.0,0.0,13.0,353.0,2009119846.0,0.4166666666666667,0.16666666666666666,NYJ,2009
JAC-2009122706,17,1,0,15,2009122706,0,20,0,1,0,0,0,8,0,1,12,9,14,4,0,3,1,0,0,13,435,2009119845,0.4,0.15,17.0,1.0,15.0,2009122706.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,8.0,17.0,4.0,0.0,3.0,2.0,0.0,0.0,13.0,482.0,2009119925.0,0.42857142857142855,0.14285714285714285,NE,2009
KC-2009122701,22,4,0,15,2009122701,0,25,0,1,1,0,0,10,0,1,17,5,17,5,0,5,2,0,0,13,493,2009119905,0.4,0.2,22.0,4.0,15.0,2009122701.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,16.0,7.0,18.0,5.0,0.0,5.0,2.0,0.0,0.0,13.0,386.0,2009119904.0,0.36363636363636365,0.22727272727272727,CIN,2009
MIA-2009122704,22,13,0,15,2009122704,0,23,0,1,1,0,0,9,0,1,17,8,18,4,0,5,2,0,0,13,519,2009119906,0.391304347826087,0.21739130434782608,22.0,13.0,15.0,2009122704.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,8.0,19.0,4.0,0.0,4.0,2.0,0.0,0.0,13.0,450.0,2009119904.0,0.36363636363636365,0.18181818181818182,HOU,2009
MIN-2009122800,27,7,0,15,2009122800,0,23,0,2,1,0,0,9,0,1,15,8,24,5,1,3,2,0,0,13,461,2009119926,0.391304347826087,0.13043478260869565,27.0,7.0,15.0,2009122800.0,0.0,25.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,2.0,13.0,11.0,26.0,5.0,1.0,2.0,3.0,0.0,0.0,13.0,473.0,2009119921.0,0.32,0.08,CHI,2009
NE-2009122706,16,5,0,15,2009122706,0,21,0,2,0,0,0,8,0,0,12,7,22,3,1,4,2,0,0,13,458,2009119925,0.38095238095238093,0.19047619047619047,16.0,5.0,15.0,2009122706.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,5.0,24.0,3.0,1.0,4.0,3.0,0.0,0.0,13.0,447.0,2009119845.0,0.4,0.2,JAC,2009
NO-2009122707,17,8,0,15,2009122707,0,19,0,2,2,0,0,8,0,1,11,10,27,3,0,4,3,0,0,13,536,2009119903,0.42105263157894735,0.21052631578947367,17.0,8.0,15.0,2009122707.0,0.0,23.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,12.0,10.0,18.0,4.0,0.0,5.0,1.0,0.0,0.0,13.0,446.0,2009119905.0,0.391304347826087,0.21739130434782608,TB,2009
NYG-2009122705,19,4,1,15,2009122705,0,21,0,2,0,0,0,9,0,1,14,6,26,3,0,4,3,0,0,13,498,2009119866,0.42857142857142855,0.19047619047619047,19.0,4.0,15.0,2009122705.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,14.0,8.0,10.0,4.0,0.0,3.0,1.0,0.0,0.0,13.0,452.0,2009119906.0,0.36363636363636365,0.13636363636363635,CAR,2009
NYJ-2009122712,24,8,1,15,2009122712,0,25,0,1,1,1,0,8,0,2,9,11,16,5,0,3,1,0,0,13,388,2009119846,0.32,0.12,24.0,8.0,15.0,2009122712.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,13.0,9.0,23.0,3.0,0.0,4.0,2.0,0.0,0.0,13.0,467.0,2009119844.0,0.38095238095238093,0.19047619047619047,IND,2009
OAK-2009122702,25,12,0,15,2009122702,0,23,0,1,0,0,0,10,0,1,17,9,15,6,0,6,1,0,0,13,462,2009119846,0.43478260869565216,0.2608695652173913,25.0,12.0,15.0,2009122702.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,14.0,10.0,17.0,5.0,1.0,4.0,1.0,0.0,0.0,13.0,482.0,2009119843.0,0.4090909090909091,0.18181818181818182,CLE,2009
PHI-2009122708,28,13,0,15,2009122708,0,24,0,2,2,0,0,9,0,2,14,10,28,4,1,5,3,0,0,13,481,2009119906,0.375,0.20833333333333334,28.0,13.0,15.0,2009122708.0,0.0,25.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,1.0,20.0,8.0,20.0,5.0,0.0,6.0,2.0,0.0,0.0,13.0,419.0,2009119845.0,0.44,0.24,DEN,2009
PIT-2009122709,24,11,0,15,2009122709,0,23,0,2,1,0,0,10,0,2,15,9,21,5,0,3,2,0,0,13,514,2009119846,0.43478260869565216,0.13043478260869565,24.0,11.0,15.0,2009122709.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,18.0,7.0,14.0,5.0,1.0,4.0,1.0,0.0,0.0,13.0,439.0,2009119924.0,0.4,0.16,BAL,2009
SD-2009122500,19,6,0,15,2009122500,0,20,0,3,1,0,0,8,0,1,10,10,30,2,2,4,3,0,0,13,489,2009119868,0.4,0.2,19.0,6.0,15.0,2009122500.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,13.0,7.0,24.0,4.0,1.0,4.0,3.0,0.0,0.0,13.0,522.0,2009119866.0,0.42857142857142855,0.19047619047619047,TEN,2009
SEA-2009122703,24,4,0,15,2009122703,0,25,0,1,1,0,0,10,0,1,15,4,14,6,0,5,1,0,0,13,417,2009119907,0.4,0.2,24.0,4.0,15.0,2009122703.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,20.0,6.0,18.0,4.0,0.0,3.0,2.0,0.0,0.0,13.0,477.0,2009119862.0,0.4583333333333333,0.125,GB,2009
SF-2009122711,28,11,0,15,2009122711,0,25,0,2,1,0,0,8,0,1,16,9,18,5,1,4,2,0,0,13,390,2009119927,0.32,0.16,28.0,11.0,15.0,2009122711.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,2.0,11.0,11.0,31.0,4.0,1.0,3.0,3.0,0.0,0.0,13.0,460.0,2009119843.0,0.2692307692307692,0.11538461538461539,DET,2009
STL-2009122710,24,4,0,15,2009122710,0,22,0,1,0,0,0,8,0,1,15,8,14,5,0,3,1,0,0,13,421,2009119907,0.36363636363636365,0.13636363636363635,24.0,4.0,15.0,2009122710.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,16.0,8.0,17.0,5.0,0.0,3.0,2.0,0.0,0.0,13.0,448.0,2009119926.0,0.375,0.125,ARI,2009
TB-2009122707,19,8,0,15,2009122707,0,23,0,0,1,1,0,9,0,1,14,10,12,4,0,3,1,0,0,13,456,2009119905,0.391304347826087,0.13043478260869565,19.0,8.0,15.0,2009122707.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,13.0,11.0,21.0,2.0,0.0,4.0,2.0,0.0,0.0,13.0,547.0,2009119903.0,0.45,0.2,NO,2009
TEN-2009122500,18,6,0,15,2009122500,0,21,0,2,1,0,0,9,0,2,14,10,24,3,0,4,2,0,0,13,502,2009119866,0.42857142857142855,0.19047619047619047,18.0,6.0,15.0,2009122500.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,14.0,7.0,20.0,3.0,0.0,4.0,2.0,0.0,0.0,13.0,461.0,2009119868.0,0.3684210526315789,0.21052631578947367,SD,2009
WAS-2009122713,20,0,0,15,2009122713,0,22,0,2,1,0,0,9,0,1,15,6,21,4,0,4,2,0,0,13,460,2009119927,0.4090909090909091,0.18181818181818182,20.0,0.0,15.0,2009122713.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,15.0,4.0,13.0,5.0,0.0,5.0,1.0,0.0,0.0,13.0,377.0,2009119827.0,0.42857142857142855,0.23809523809523808,DAL,2009
ARI-2010010311,17,1,0,16,2010010311,0,24,0,2,0,0,0,8,0,1,13,6,24,4,1,5,3,0,0,14,437,2009299406,0.3333333333333333,0.20833333333333334,17.0,1.0,16.0,2010010311.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,4.0,17.0,4.0,0.0,4.0,2.0,0.0,0.0,14.0,452.0,2009299404.0,0.45454545454545453,0.18181818181818182,GB,2009
